"Id","Priority","Status","System","Category","File","Class","Evidence","Risk","Recommendation","Verification","Notes"
"SERIAL-0926","High","Open","Items:Magical","VersionHandling","Data/Scripts/Items/Magical/God/LegendsBook.cs","Server.Items.LegendsBook","Serialize:L509;Deserialize:L515;SerialCtor:L506;VersionWrite:L512;VersionRead:L518","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-0927","High","Open","Items:Magical","VersionHandling","Data/Scripts/Items/Magical/God/Weapons/ML Weapons/LevelAssassinSpike.cs","Server.Items.LevelAssassinSpike","Serialize:L98;Deserialize:L105;SerialCtor:L95","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-0928","High","Open","Items:Magical","VersionHandling","Data/Scripts/Items/Magical/God/Weapons/ML Weapons/LevelDiamondMace.cs","Server.Items.LevelDiamondMace","Serialize:L90;Deserialize:L97;SerialCtor:L87","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-0929","High","Open","Items:Magical","VersionHandling","Data/Scripts/Items/Magical/God/Weapons/ML Weapons/LevelElvenCompositeLongbow.cs","Server.Items.LevelElvenCompositeLongbow","Serialize:L125;Deserialize:L132;SerialCtor:L122","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-0930","High","Open","Items:Magical","VersionHandling","Data/Scripts/Items/Magical/God/Weapons/ML Weapons/LevelElvenMachete.cs","Server.Items.LevelElvenMachete","Serialize:L98;Deserialize:L105;SerialCtor:L95","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-0931","High","Open","Items:Magical","VersionHandling","Data/Scripts/Items/Magical/God/Weapons/ML Weapons/LevelElvenSpellblade.cs","Server.Items.LevelElvenSpellblade","Serialize:L94;Deserialize:L101;SerialCtor:L91","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-0932","High","Open","Items:Magical","VersionHandling","Data/Scripts/Items/Magical/God/Weapons/ML Weapons/LevelLeafblade.cs","Server.Items.LevelLeafblade","Serialize:L94;Deserialize:L101;SerialCtor:L91","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-0933","High","Open","Items:Magical","VersionHandling","Data/Scripts/Items/Magical/God/Weapons/ML Weapons/LevelMagicalShortbow.cs","Server.Items.LevelMagicalShortbow","Serialize:L108;Deserialize:L115;SerialCtor:L105","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-0934","High","Open","Items:Magical","VersionHandling","Data/Scripts/Items/Magical/God/Weapons/ML Weapons/LevelOrnateAxe.cs","Server.Items.LevelOrnateAxe","Serialize:L99;Deserialize:L106;SerialCtor:L96","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-0935","High","Open","Items:Magical","VersionHandling","Data/Scripts/Items/Magical/God/Weapons/ML Weapons/LevelRadiantScimitar.cs","Server.Items.LevelRadiantScimitar","Serialize:L98;Deserialize:L105;SerialCtor:L95","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-0936","High","Open","Items:Magical","VersionHandling","Data/Scripts/Items/Magical/God/Weapons/ML Weapons/LevelRuneBlade.cs","Server.Items.LevelRuneBlade","Serialize:L99;Deserialize:L106;SerialCtor:L96","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-0937","High","Open","Items:Magical","VersionHandling","Data/Scripts/Items/Magical/God/Weapons/ML Weapons/LevelWarCleaver.cs","Server.Items.LevelWarCleaver","Serialize:L110;Deserialize:L117;SerialCtor:L107","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-0938","High","Open","Items:Magical","VersionHandling","Data/Scripts/Items/Magical/God/Weapons/ML Weapons/LevelWildStaff.cs","Server.Items.LevelWildStaff","Serialize:L90;Deserialize:L97;SerialCtor:L87","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-0939","High","Open","Items:Magical","VersionHandling","Data/Scripts/Items/Magical/God/Weapons/Swords/LevelShortSword.cs","Server.Items.LevelShortSword","Serialize:L98;Deserialize:L105;SerialCtor:L95","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-0940","High","Open","Items:Magical","VersionHandling","Data/Scripts/Items/Magical/GuildRings.cs","Server.Items.GuildRings","Serialize:L242;Deserialize:L251;SerialCtor:L239;VersionWrite:L245;VersionRead:L254","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-0941","High","Open","Items:Magical","VersionHandling","Data/Scripts/Items/Magical/MagicBelt.cs","Server.Items.MagicBelt","Serialize:L44;Deserialize:L50;SerialCtor:L41;VersionWrite:L47;VersionRead:L53","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-0942","High","Open","Items:Magical","VersionHandling","Data/Scripts/Items/Magical/MagicBoots.cs","Server.Items.MagicBoots","Serialize:L81;Deserialize:L87;SerialCtor:L78;VersionWrite:L84;VersionRead:L90","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-0943","High","Open","Items:Magical","VersionHandling","Data/Scripts/Items/Magical/MagicCandle.cs","Server.Items.MagicCandle","Serialize:L101;Deserialize:L107;SerialCtor:L98;VersionWrite:L104;VersionRead:L110","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-0944","High","Open","Items:Magical","VersionHandling","Data/Scripts/Items/Magical/MagicCloak.cs","Server.Items.MagicCloak","Serialize:L27;Deserialize:L33;SerialCtor:L24;VersionWrite:L30;VersionRead:L36","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-0945","High","Open","Items:Magical","VersionHandling","Data/Scripts/Items/Magical/MagicHat.cs","Server.Items.MagicHat","Serialize:L301;Deserialize:L307;SerialCtor:L298;VersionWrite:L304;VersionRead:L310","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-0946","High","Open","Items:Magical","VersionHandling","Data/Scripts/Items/Magical/MagicJewelry.cs","Server.Items.MagicJewelryBracelet","Serialize:L149;Deserialize:L155;SerialCtor:L146;VersionWrite:L152;VersionRead:L158","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-0947","High","Open","Items:Magical","VersionHandling","Data/Scripts/Items/Magical/MagicJewelry.cs","Server.Items.MagicJewelryCirclet","Serialize:L181;Deserialize:L187;SerialCtor:L178;VersionWrite:L184;VersionRead:L190","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-0948","High","Open","Items:Magical","VersionHandling","Data/Scripts/Items/Magical/MagicJewelry.cs","Server.Items.MagicJewelryEarrings","Serialize:L108;Deserialize:L114;SerialCtor:L105;VersionWrite:L111;VersionRead:L117","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-0949","High","Open","Items:Magical","VersionHandling","Data/Scripts/Items/Magical/MagicJewelry.cs","Server.Items.MagicJewelryNecklace","Serialize:L76;Deserialize:L82;SerialCtor:L73;VersionWrite:L79;VersionRead:L85","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-0950","High","Open","Items:Magical","VersionHandling","Data/Scripts/Items/Magical/MagicJewelry.cs","Server.Items.MagicJewelryRing","Serialize:L34;Deserialize:L40;SerialCtor:L31;VersionWrite:L37;VersionRead:L43","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
"SERIAL-0951","High","Open","Items:Magical","VersionHandling","Data/Scripts/Items/Magical/MagicLantern.cs","Server.Items.MagicLantern","Serialize:L101;Deserialize:L107;SerialCtor:L98;VersionWrite:L104;VersionRead:L110","High","Confirm current save version write/read and add guarded older-version handling where needed.","Manual source review plus Phase 6 register rerun.","Generated by Phase 6 marker-based serializer review; confirm against source before code changes."
