"File","Class","Location","CommentType","Reason","DraftComment","SourcePhase","Status","Evidence"
"Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_ArmsOfAegis.cs","Server.Items.ArmsOfAegis","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L47;Deserialize:L54;SerialCtor:L44;VersionWrite:L51;VersionRead:L58"
"Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_ArmsOfInsight.cs","Server.Items.ArmsOfInsight","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L47;Deserialize:L54;SerialCtor:L44;VersionWrite:L51;VersionRead:L58"
"Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_ArmsOfNobility.cs","Server.Items.ArmsOfNobility","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L50;Deserialize:L57;SerialCtor:L47;VersionWrite:L54;VersionRead:L61"
"Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_ArmsOfTheFallenKing.cs","Server.Items.ArmsOfTheFallenKing","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L50;Deserialize:L57;SerialCtor:L47;VersionWrite:L54;VersionRead:L61"
"Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_ArmsOfTheHarrower.cs","Server.Items.ArmsOfTheHarrower","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L46;Deserialize:L53;SerialCtor:L43;VersionWrite:L50;VersionRead:L57"
"Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_ArmsOfToxicity.cs","Server.Items.ArmsOfToxicity","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L60;Deserialize:L66;SerialCtor:L57;VersionWrite:L63;VersionRead:L70"
"Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_BurglarsBandana.cs","Server.Items.BurglarsBandana","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L55;Deserialize:L62;SerialCtor:L52;VersionWrite:L59;VersionRead:L66"
"Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_CapOfTheFallenKing.cs","Server.Items.CapOfTheFallenKing","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L50;Deserialize:L57;SerialCtor:L47;VersionWrite:L54;VersionRead:L61"
"Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_CoifOfBane.cs","Server.Items.CoifOfBane","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L37;Deserialize:L44;SerialCtor:L34;VersionWrite:L41;VersionRead:L48"
"Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_CoifOfFire.cs","Server.Items.CoifOfFire","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L50;Deserialize:L57;SerialCtor:L47;VersionWrite:L54;VersionRead:L61"
"Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_DivineArms.cs","Server.Items.DivineArms","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L59;Deserialize:L66;SerialCtor:L56;VersionWrite:L63;VersionRead:L70"
"Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_DivineCountenance.cs","Server.Items.DivineCountenance","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L50;Deserialize:L57;SerialCtor:L47;VersionWrite:L54;VersionRead:L61"
"Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_DivineGloves.cs","Server.Items.DivineGloves","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L59;Deserialize:L66;SerialCtor:L56;VersionWrite:L63;VersionRead:L70"
"Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_DivineGorget.cs","Server.Items.DivineGorget","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L59;Deserialize:L66;SerialCtor:L56;VersionWrite:L63;VersionRead:L70"
"Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_DivineLeggings.cs","Server.Items.DivineLeggings","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L59;Deserialize:L66;SerialCtor:L56;VersionWrite:L63;VersionRead:L70"
"Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_DivineTunic.cs","Server.Items.DivineTunic","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L59;Deserialize:L66;SerialCtor:L56;VersionWrite:L63;VersionRead:L70"
"Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_DreadPirateHat.cs","Server.Items.DreadPirateHat","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L44;Deserialize:L51;SerialCtor:L41;VersionWrite:L48;VersionRead:L55"
"Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_GauntletsOfNobility.cs","Server.Items.GauntletsOfNobility","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L49;Deserialize:L56;SerialCtor:L46;VersionWrite:L53;VersionRead:L60"
"Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_GlovesOfAegis.cs","Server.Items.GlovesOfAegis","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L47;Deserialize:L54;SerialCtor:L44;VersionWrite:L51;VersionRead:L58"
"Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_GlovesOfInsight.cs","Server.Items.GlovesOfInsight","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L47;Deserialize:L54;SerialCtor:L44;VersionWrite:L51;VersionRead:L58"
"Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_GlovesOfTheFallenKing.cs","Server.Items.GlovesOfTheFallenKing","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L50;Deserialize:L57;SerialCtor:L47;VersionWrite:L54;VersionRead:L61"
"Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_GlovesOfTheHarrower.cs","Server.Items.GlovesOfTheHarrower","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L46;Deserialize:L53;SerialCtor:L43;VersionWrite:L50;VersionRead:L57"
"Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_GorgetOfAegis.cs","Server.Items.GorgetOfAegis","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L47;Deserialize:L54;SerialCtor:L44;VersionWrite:L51;VersionRead:L58"
"Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_GorgetOfInsight.cs","Server.Items.GorgetOfInsight","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L47;Deserialize:L54;SerialCtor:L44;VersionWrite:L51;VersionRead:L58"
"Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_HatOfTheMagi.cs","Server.Items.HatOfTheMagi","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L41;Deserialize:L48;SerialCtor:L38;VersionWrite:L45;VersionRead:L52"
"Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_HelmOfAegis.cs","Server.Items.HelmOfAegis","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L47;Deserialize:L54;SerialCtor:L44;VersionWrite:L51;VersionRead:L58"
"Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_HelmOfBrilliance.cs","Server.Items.HelmOfBrilliance","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L112;Deserialize:L120;SerialCtor:L109;VersionWrite:L115;VersionRead:L123"
