"ControllerId","RoadmapOrder","SourceBatchId","ControllerStatus","CompletionStatus","SourceEditsAllowedNow","SourceEditsMade","Reason","RequiredUserInputOrApproval","GateRows","VerificationStatus","CommitStatus","ReviewedAt","Notes"
"SOURCE-BATCH-CONTROLLER","243","SOURCE-BATCH-243","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-243 created fresh candidate discovery and implemented SB243-CAND-001 DisturbingPortrait stale/null/mobile/source-component guard while preserving range, sound, reach-message, timer/change, addon/deed, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-243-disturbingportrait-guard-repair-closeout.md.","DisturbingPortrait.cs exact-file gate hits=0; exact-file unresolved active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, timer preservation scan, serializer diff scan, forbidden-surface diff scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Pending focused SOURCE-BATCH-243 batch commit.","2026-06-29T03:04:00-05:00","Closed. SOURCE-BATCH-244+ requires fresh non-gated candidate discovery after SOURCE-BATCH-243 is committed."
"SOURCE-BATCH-CONTROLLER","244","SOURCE-BATCH-244","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-244 created fresh candidate discovery and implemented SB244-CAND-001 UnsettlingPortrait stale/null/mobile/source-component guard while preserving range, sound, reach-message, timer/change-direction, addon/deed, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-244-unsettlingportrait-guard-repair-closeout.md.","UnsettlingPortrait.cs exact-file gate hits=0; exact-file unresolved active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, timer preservation scan, serializer diff scan, forbidden-surface diff scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Pending focused SOURCE-BATCH-244 batch commit.","2026-06-29T03:17:00-05:00","Closed. SOURCE-BATCH-245+ requires fresh non-gated candidate discovery after SOURCE-BATCH-244 is committed."
"SOURCE-BATCH-CONTROLLER","245","SOURCE-BATCH-245","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-245 created fresh candidate discovery and implemented SB245-CAND-001 AwesomeDisturbingPortrait stale/null/mobile/source-component guard while preserving range, night sound, reach-message, clock/update/timer, addon/deed, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-245-awesomedisturbingportrait-guard-repair-closeout.md.","AwesomeDisturbingPortrait.cs exact-file gate hits=0; exact-file unresolved active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, timer/clock preservation scan, serializer diff scan, forbidden-surface diff scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Pending focused SOURCE-BATCH-245 batch commit.","2026-06-29T03:30:00-05:00","Closed. SOURCE-BATCH-246+ requires fresh non-gated candidate discovery after SOURCE-BATCH-245 is committed."
"SOURCE-BATCH-CONTROLLER","246","SOURCE-BATCH-246","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-246 created fresh candidate discovery and implemented SB246-CAND-001 CreepyPortrait stale/null/mobile/source-component guard while preserving range, sound, reach-message, movement/timer, addon/deed, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-246-creepyportrait-guard-repair-closeout.md.","CreepyPortrait.cs exact-file gate hits=0; exact-file unresolved active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, movement/timer preservation scan, serializer diff scan, forbidden-surface diff scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Pending focused SOURCE-BATCH-246 batch commit.","2026-06-29T03:43:00-05:00","Closed. SOURCE-BATCH-247+ requires fresh non-gated candidate discovery after SOURCE-BATCH-246 is committed."
"SOURCE-BATCH-CONTROLLER","247","SOURCE-BATCH-247","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-247 created fresh candidate discovery and implemented SB247-CAND-001 IndecipherableMap stale/null/mobile/source-item guard while preserving message, label, hue, MapItem inheritance, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-247-indecipherablemap-guard-repair-closeout.md.","IndecipherableMap.cs exact-file gate hits=0; exact-file unresolved active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Pending focused SOURCE-BATCH-247 batch commit.","2026-06-29T03:56:00-05:00","Closed. SOURCE-BATCH-248+ requires fresh non-gated candidate discovery after SOURCE-BATCH-247 is committed."
"SOURCE-BATCH-CONTROLLER","248","SOURCE-BATCH-248","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-248 created fresh candidate discovery and implemented SB248-CAND-001 Dices stale/null/mobile/source-item guard while preserving range, Roll output, telekinesis, sound, hue repair, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-248-dices-guard-repair-closeout.md.","Dices.cs exact-file gate hits=0; exact-file unresolved active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Pending focused SOURCE-BATCH-248 batch commit.","2026-06-29T04:09:00-05:00","Closed. SOURCE-BATCH-249+ requires fresh non-gated candidate discovery after SOURCE-BATCH-248 is committed."
"SOURCE-BATCH-CONTROLLER","249","SOURCE-BATCH-249","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-249 created fresh candidate discovery and implemented SB249-CAND-001 PearlSkull stale/null/mobile/source-item guard while preserving backpack requirement, messages, MysticalPearl creation, deletion, construction randomization, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-249-pearlskull-guard-repair-closeout.md.","PearlSkull.cs exact-file gate hits=0; exact-file unresolved active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Pending focused SOURCE-BATCH-249 batch commit.","2026-06-29T04:22:00-05:00","Closed. SOURCE-BATCH-250+ requires fresh non-gated candidate discovery after SOURCE-BATCH-249 is committed."
"SOURCE-BATCH-CONTROLLER","250","SOURCE-BATCH-250","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-250 created fresh candidate discovery and implemented SB250-CAND-001 AuraOfShadows stale/null/mobile/source-item guard while preserving backpack requirement, messages, ItemID toggle, artifact property, construction attributes, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-250-auraofshadows-guard-repair-closeout.md.","AuraOfShadows.cs exact-file gate hits=0; exact-file unresolved active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Pending focused SOURCE-BATCH-250 batch commit.","2026-06-29T04:35:00-05:00","Closed. SOURCE-BATCH-251+ requires fresh non-gated candidate discovery after SOURCE-BATCH-250 is committed."
"SOURCE-BATCH-CONTROLLER","251","SOURCE-BATCH-251","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-251 created fresh candidate discovery and implemented SB251-CAND-001 LevelCandle stale/null/mobile/source-item guard while preserving equip/unequip flow, backpack requirement, messages, ItemID transforms, sounds, construction attributes, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-251-levelcandle-guard-repair-closeout.md.","MagicCandle.cs exact-file gate hits=0; exact-file unresolved active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Pending focused SOURCE-BATCH-251 batch commit.","2026-06-29T04:48:00-05:00","Closed. SOURCE-BATCH-252+ requires fresh non-gated candidate discovery after SOURCE-BATCH-251 is committed."
"SOURCE-BATCH-CONTROLLER","252","SOURCE-BATCH-252","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-252 created fresh candidate discovery and implemented SB252-CAND-001 LevelLantern stale/null/mobile/source-item guard while preserving equip/unequip flow, backpack requirement, messages, ItemID transforms, sounds, construction attributes, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-252-levellantern-guard-repair-closeout.md.","MagicLantern.cs exact-file gate hits=0; exact-file unresolved active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Pending focused SOURCE-BATCH-252 batch commit.","2026-06-29T05:01:00-05:00","Closed. SOURCE-BATCH-253+ requires fresh non-gated candidate discovery after SOURCE-BATCH-252 is committed."
"SOURCE-BATCH-CONTROLLER","253","SOURCE-BATCH-253","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-253 created fresh candidate discovery and implemented SB253-CAND-001 LevelTorch stale/null/mobile/source-item guard while preserving equip/unequip flow, backpack requirement, messages, ItemID transforms, sounds, construction attributes, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-253-leveltorch-guard-repair-closeout.md.","MagicTorch.cs exact-file gate hits=0; exact-file unresolved active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Pending focused SOURCE-BATCH-253 batch commit.","2026-06-29T05:14:00-05:00","Closed. SOURCE-BATCH-254+ requires fresh non-gated candidate discovery after SOURCE-BATCH-253 is committed."
"SOURCE-BATCH-CONTROLLER","254","SOURCE-BATCH-254","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-254 created fresh candidate discovery and implemented SB254-CAND-001 GiftCandle stale/null/mobile/source-item guard while preserving equip/unequip flow, backpack requirement, messages, ItemID transforms, sounds, construction attributes, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-254-giftcandle-guard-repair-closeout.md.","MagicCandle.cs exact-file gate hits=0; exact-file unresolved active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Pending focused SOURCE-BATCH-254 batch commit.","2026-06-29T05:27:00-05:00","Closed. SOURCE-BATCH-255+ requires fresh non-gated candidate discovery after SOURCE-BATCH-254 is committed."
"SOURCE-BATCH-CONTROLLER","255","SOURCE-BATCH-255","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-255 created fresh candidate discovery and implemented SB255-CAND-001 GiftLantern stale/null/mobile/source-item guard while preserving equip/unequip flow, backpack requirement, messages, ItemID transforms, sounds, construction attributes, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-255-giftlantern-guard-repair-closeout.md.","MagicLantern.cs exact-file gate hits=0; exact-file unresolved active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Pending focused SOURCE-BATCH-255 batch commit.","2026-06-29T05:40:00-05:00","Closed. SOURCE-BATCH-256+ requires fresh non-gated candidate discovery after SOURCE-BATCH-255 is committed."
